original_filename,Label,tag
4X20rAt6Iwk_000000_000010.mp4,260,scrapbooking
4X2xqktn7JE_000108_000118.mp4,34,bulldozing
4X3FcV9GsRA_000006_000016.mp4,61|241,cosplaying|recreation
4X7UPZeyBb4_000012_000022.mp4,26,bottling
4X98kcgA1Nk_000000_000010.mp4,229,pushing_wheelbarrow
4XAt2Sf4a2k_000021_000031.mp4,69,crossing_eyes
4XBZbGRK0iU_000019_000029.mp4,334,vacuuming_floor
4XB_Hhh-MMw_10.5_12.5.mp4,280|241,snow_tubing|recreation
4XB_Hhh-MMw_21.5_23.5.mp4,280|241,snow_tubing|recreation
4XB_Hhh-MMw_6.0_8.0.mp4,280|241|177,snow_tubing|recreation|outdoor_recreation
4XByHXNncaU_000102_000112.mp4,175,opening_wine_bottle
4XDZFKFp7QQ_000000_000010.mp4,186|137|289,photograph|jumping_jacks|standing
4XDjMEggVjg_000000_000010.mp4,91,dyeing_eyebrows
4XDxo7_4yrc_000000_000010.mp4,186|291,photograph|staring
4XEMwF5bRrk_000055_000065.mp4,72,cutting_apple
4XIE5GSr9XE_000000_000010.mp4,289|256,standing|rope_pushdown
4XInVX8hiBA_000000_000010.mp4,295|18|285|187|241|289,strength_training|battle_rope_training|sports_training|physical_exercise|recreation|standing
4XJ8N-IpHb0_000020_000030.mp4,2,adjusting_glasses
4XJuXhkkKCs_000000_000010.mp4,53|241|289,clam_digging|recreation|standing
4XKPIUOIwoQ_000094_000104.mp4,241|194,recreation|playing_beer_pong
4XMkqbAGiJw_000037_000047.mp4,157|289,making_balloon_shapes|standing
4XNupgNhFGY_116.5_118.5.mp4,283|84,sparring|doing_karate
4XNupgNhFGY_3.5_5.5.mp4,84,doing_karate
4XNupgNhFGY_66.5_68.5.mp4,283|84,sparring|doing_karate
4XObGxkrQoI_000034_000044.mp4,209,playing_pan_pipes
4XOhuo9Ykn0_000070_000080.mp4,112,getting_a_piercing
4XPBXCz1oCc_000003_000013.mp4,190|76|165|52|0,pirouetting|dance|modern_dance|choreography|acrobatics
4XPlMCL2fzc_000129_000139.mp4,235,putting_on_sari
4XQ3dUFAHKM_000000_000010.mp4,273,skipping_stone
4XQAF28zrV8_000000_000010.mp4,62,cracking_back
4XTWLlxXAWA_000000_000010.mp4,11|241,backflip_human_|recreation
4XTqV1qnYp4_000025_000035.mp4,187|169|241|295,physical_exercise|mountain_climber_exercise_|recreation|strength_training
4XU-KP6iKeM_000015_000025.mp4,6,archaeological_excavation
4XUt1YirsAo_000078_000088.mp4,41|289,card_throwing|standing
4XVBofgEr4g_000187_000197.mp4,56,coloring_in
4XVXi_iRcpc_000049_000059.mp4,331|241,using_puppets|recreation
4XZvg8mc0Hc_000034_000044.mp4,164,massaging_neck
4Xb8BPGuYGs_000115_000125.mp4,146,leatherworking
4XdUG_VRM3I_000356_000366.mp4,159,making_cheese
4Xe2GAwAynQ_000338_000348.mp4,304,tagging_graffiti
4XfNexN6t04_17.0_19.0.mp4,196|183,playing_congas|percussion
4XfpbAxt7yc_000006_000016.mp4,289|295|24|256,standing|strength_training|bodybuilding|rope_pushdown
4XinhHiIaJo_000244_000254.mp4,197,playing_darts
4XkuHV_MRok_000239_000249.mp4,207|12,playing_netball|ball_game
4XlQBwNH0hk_42.5_44.5.mp4,156,making_an_omelette
4XlQBwNH0hk_46.5_48.5.mp4,156,making_an_omelette
4XlQBwNH0hk_70.5_72.5.mp4,156,making_an_omelette
4XoGRy1UJAY_000116_000126.mp4,278|211,smile|playing_ping_pong
4XtqcjeWc-0_000108_000118.mp4,171,needle_felting
4XuA-abTT58_19.5_21.5.mp4,280|241|274,snow_tubing|recreation|sledding
4XuA-abTT58_28.0_30.0.mp4,280,snow_tubing
4XyvKZW-EkA_000087_000097.mp4,271|241|276,sitting|recreation|smashing
4Y-y6yEgqoc_000030_000040.mp4,177|285|187|207|241|339,outdoor_recreation|sports_training|physical_exercise|playing_netball|recreation|walking
4Y26xL6MtFc_000004_000014.mp4,63,cracking_knuckles
4Y2jxg1pV0I_000096_000106.mp4,16,bathing_dog
4Y51BwojczA_000036_000046.mp4,48,chiseling_stone
4Y64Kphxt5U_000035_000045.mp4,207|241|12,playing_netball|recreation|ball_game
4Y6UNxT9Zzc_000012_000022.mp4,203,playing_laser_tag
4Y6zBkVDzPs_000014_000024.mp4,142,laying_stone
4Y8fN8Q4XvQ_000005_000015.mp4,300,swinging_baseball_bat
4Y8grfvYLuI_000011_000021.mp4,201|278,playing_hand_clapping_games|smile
4Y8j0y3fNWE_000009_000019.mp4,241|90,recreation|dumpster_diving
4YCFiLsUjvY_63.5_65.5.mp4,186|155,photograph|making_a_lemonade
4YGCiQGyqfs_000032_000042.mp4,236,putting_on_shoes
4YJhXJ-LKFU_000119_000129.mp4,40,card_stacking
4YLDKeIUypE_000007_000017.mp4,259,sawing_wood
4YLUIUqVuA0_22.0_24.0.mp4,74,cutting_the_grass
4YMYSz0yBiU_000067_000077.mp4,59|51,cooking|chopping_vegetables
4YO0vOqL4Kc_000121_000131.mp4,157,making_balloon_shapes
4YQ_bJJMyqY_28.0_30.0.mp4,187|241,physical_exercise|recreation
4YSu06WE2UE_000018_000028.mp4,160,making_horseshoes
4YUAaym6Ytk_000061_000071.mp4,75|241|136|135,cycling|recreation|jumping_bicycle|jumping
4YW5CEp5B0k_000127_000137.mp4,241|271|188,recreation|sitting|pillow_fight
4YXI1NeTZfs_000095_000105.mp4,175|289,opening_wine_bottle|standing
4YY7xYlIbOE_000016_000026.mp4,301,sword_swallowing
4YYm3XyG0xs_41.5_43.5.mp4,193|298|241,plataform_diving|swimming|recreation
4Yi65gW_Kvo_123.5_125.5.mp4,120,hand_car_wash
4Yi65gW_Kvo_149.0_151.0.mp4,120,hand_car_wash
4Yi65gW_Kvo_49.0_51.0.mp4,120|241,hand_car_wash|recreation
4Yj8eAKRoyw_000000_000010.mp4,247,riding_snow_blower
4YjvXVDoDfw_000034_000044.mp4,348,wood_burning_art_
4Yl8QpfpZRU_24.5_26.5.mp4,144|12,layup_drill_in_basketball|ball_game
4YlGKPtmCZM_000243_000253.mp4,35|278,burping|smile
4YoLEtnuFcI_000128_000138.mp4,101,fixing_bicycle
4YqEM9-RzNs_000009_000019.mp4,326,using_a_wrench
4Yr_t9epKGQ_000000_000010.mp4,285|303,sports_training|tackling
4YraZjptnpk_000000_000010.mp4,103,flint_knapping
4YsmOSNc-EA_000005_000015.mp4,51,chopping_vegetables
4Yy6NJyvwgc_69.0_71.0.mp4,120,hand_car_wash
4Yy6NJyvwgc_97.0_99.0.mp4,120,hand_car_wash
4YycnQh6HXY_000003_000013.mp4,328,using_bagging_machine
4Z0lEd7G1EQ_000063_000073.mp4,350|271,yarn_spinning|sitting
4Z13xqj-VCg_000060_000070.mp4,241|116,recreation|gospel_singing_in_church
4Z1uxL5yYIU_15.0_17.0.mp4,280|274,snow_tubing|sledding
4Z1uxL5yYIU_58.0_60.0.mp4,280,snow_tubing
4Z3RDDG24lk_10.0_12.0.mp4,241|19,recreation|beach_soccer
4Z3RDDG24lk_27.5_29.5.mp4,19,beach_soccer
4Z3RDDG24lk_31.5_33.5.mp4,241|12|19,recreation|ball_game|beach_soccer
4Z5XZjSc6qs_000010_000020.mp4,340,walking_through_snow
4Z5e3KdOiqI_000042_000052.mp4,285|241|137|289,sports_training|recreation|jumping_jacks|standing
4ZBXW2vTf64_4.0_6.0.mp4,283|84,sparring|doing_karate
4ZB_baSCa6s_000046_000056.mp4,158|278,making_bubbles|smile
4ZCUTB3kqXc_000011_000021.mp4,278|319,smile|twiddling_fingers
4ZCiTS21D0s_000010_000020.mp4,21|241,blowing_bubble_gum|recreation
4ZD5iNU5q80_000087_000097.mp4,296|92|278,sucking_lolly|eating|smile
4ZDcZMBz2yI_15.0_17.0.mp4,280,snow_tubing
4ZDcZMBz2yI_22.0_24.0.mp4,280,snow_tubing
4ZDcZMBz2yI_8.5_10.5.mp4,280,snow_tubing
4ZMmsIhCTec_000000_000010.mp4,124|177|241,historical_reenactment|outdoor_recreation|recreation
4ZMx3CEuHZE_000004_000014.mp4,194|241,playing_beer_pong|recreation
4ZNqbauY-RY_000006_000016.mp4,271|96,sitting|falling_off_chair
4ZO-CRiq0nY_000178_000188.mp4,61,cosplaying
4ZObxrQmt2Q_000000_000010.mp4,95|241|75,falling_off_bike|recreation|cycling
4ZOikQGjvyI_000000_000010.mp4,186|188,photograph|pillow_fight
4ZQoQqbulK0_000225_000235.mp4,159,making_cheese
4ZQwHojuyBc_000004_000014.mp4,278|271|343,smile|sitting|waving_hand
4Z_9orUkCyo_000021_000031.mp4,199|12,playing_field_hockey|ball_game
4Z_CWngtRLY_101.0_103.0.mp4,22|241|135,bmx|recreation|jumping
4Z_CWngtRLY_17.0_19.0.mp4,22|75|241,bmx|cycling|recreation
4Z_CWngtRLY_83.0_85.0.mp4,22|75|241,bmx|cycling|recreation
4Z_CWngtRLY_87.0_89.0.mp4,22|75|241,bmx|cycling|recreation
4Z_U84VvBdw_20.0_22.0.mp4,302,table_soccer
4Zd7zsv_3yU_208.5_210.5.mp4,155,making_a_lemonade
4Zdu7Iev2w0_000023_000033.mp4,311,throwing_tantrum
4ZetWx6euRY_000342_000352.mp4,90,dumpster_diving
4ZfS-DOv7ng_000020_000030.mp4,206|110,playing_marbles|gambling
4Zfh0Ux4K0Y_000391_000401.mp4,304,tagging_graffiti
4Zg6KR3agO4_29.5_31.5.mp4,187|109|241|12,physical_exercise|futsal|recreation|ball_game
4Zg6KR3agO4_52.5_54.5.mp4,109|241|12,futsal|recreation|ball_game
4ZgiEWsf0Pk_13.5_15.5.mp4,241|289|84,recreation|standing|doing_karate
4ZgiEWsf0Pk_19.0_21.0.mp4,241|289|84,recreation|standing|doing_karate
4ZgiEWsf0Pk_53.0_55.0.mp4,84,doing_karate
4ZhVUEPmK3g_000047_000057.mp4,220,polishing_metal
4ZjWXqE6dVg_000443_000453.mp4,114,gold_panning
4Zo1A7jucAQ_100.5_102.5.mp4,109|12,futsal|ball_game
4Zo1A7jucAQ_48.5_50.5.mp4,109|241,futsal|recreation
4Zo1A7jucAQ_52.5_54.5.mp4,109|241,futsal|recreation
4Zo1A7jucAQ_96.5_98.5.mp4,109|12,futsal|ball_game
4ZpU9rVp8vM_000182_000192.mp4,337,wading_through_water
4ZpnfwnxXxo_125.5_127.5.mp4,216|298|241,playing_water_polo|swimming|recreation
4ZpnfwnxXxo_210.0_212.0.mp4,216|298|241,playing_water_polo|swimming|recreation
4ZpnfwnxXxo_97.0_99.0.mp4,216|298|177,playing_water_polo|swimming|outdoor_recreation
4Zrygi2qv2I_73.5_75.5.mp4,79|241,disc_dog|recreation
4Zsjmxu3kH8_000021_000031.mp4,278|147|271,smile|licking|sitting
4ZvDUktoRi4_000000_000010.mp4,186|11|241|289,photograph|backflip_human_|recreation|standing
4ZxfPOIjnBY_17.0_19.0.mp4,55,clipping_cat_claws
4ZxfPOIjnBY_27.0_29.0.mp4,55,clipping_cat_claws
4ZxfPOIjnBY_42.0_44.0.mp4,55,clipping_cat_claws
4ZzKtsNwHT0_1.5_3.5.mp4,193|241,plataform_diving|recreation
4ZzKtsNwHT0_5.0_7.0.mp4,193|298|241,plataform_diving|swimming|recreation
4_-SWmkJs9E_000000_000010.mp4,320,tying_shoe_laces
4_1727CRqe8_000095_000105.mp4,338,waking_up
4_1rOvmiZjc_000064_000074.mp4,232,putting_on_foundation
4_3mw-Ob3zs_000019_000029.mp4,220,polishing_metal
4_7ZJhvgIyU_26.5_28.5.mp4,156|181|108,making_an_omelette|pan_frying|frying
4_7ZJhvgIyU_29.0_31.0.mp4,156,making_an_omelette
4_7ZJhvgIyU_8.0_10.0.mp4,156,making_an_omelette
4_9H4n66ydY_5.0_7.0.mp4,241|12|177|66,recreation|ball_game|outdoor_recreation|croquet
4_BLFa5rUn8_000012_000022.mp4,166|241,moon_walking|recreation
4_Dw-BmMA1k_000226_000236.mp4,59|92|278|225,cooking|eating|smile|preparing_salad
4_E2V_ric04_7.5_9.5.mp4,253,rollerblading
4_FVkZlmjjM_38.5_40.5.mp4,37|252,calf_roping|rodeo
4_F_-mbpTLw_62.0_64.0.mp4,241|75|22,recreation|cycling|bmx
4_F_-mbpTLw_82.5_84.5.mp4,241|75|22,recreation|cycling|bmx
4_J6jD5LlO4_000060_000070.mp4,177|94|212,outdoor_recreation|equitation|playing_polo
4_L_cqQwtnY_000421_000431.mp4,195,playing_blackjack
4_Mu84kn5Sg_000237_000247.mp4,350,yarn_spinning
4_P5QS0ArcE_000000_000010.mp4,276|289,smashing|standing
4_UZgj8LeR0_11.0_13.0.mp4,316|257|241|223,track_and_field|running|recreation|powerbocking
4_UZgj8LeR0_4.0_6.0.mp4,287|316|257|241|223,sprint|track_and_field|running|recreation|powerbocking
4_WUOb8LDWk_000060_000070.mp4,187|123|289,physical_exercise|head_stand|standing
4_Y7Tuiy4qo_000019_000029.mp4,326,using_a_wrench
4_Z_XV0XjZs_23.5_25.5.mp4,109|241,futsal|recreation
4_Z_XV0XjZs_30.0_32.0.mp4,109,futsal
4_Z_XV0XjZs_54.5_56.5.mp4,109|241|12,futsal|recreation|ball_game
4_dyaIh-hBE_000000_000010.mp4,271|343|241,sitting|waving_hand|recreation
4_eQ_S0zlA0_29.5_31.5.mp4,59|155,cooking|making_a_lemonade
4_hVBakyzYw_000004_000014.mp4,323,using_a_paint_roller
4_kNu_Ro3kc_2.5_4.5.mp4,216|298|241,playing_water_polo|swimming|recreation
4_kNu_Ro3kc_62.0_64.0.mp4,216|298|241,playing_water_polo|swimming|recreation
4_kNu_Ro3kc_99.5_101.5.mp4,216|298|241,playing_water_polo|swimming|recreation
4_lOpIOh3Fc_000017_000027.mp4,186|289|278|159,photograph|standing|smile|making_cheese
4_ldUjUg29g_000000_000010.mp4,275,sleeping
4_lwy5K1IkU_000024_000034.mp4,278|98,smile|fidgeting
4_m8KIL5VN8_20.5_22.5.mp4,202|241|177,playing_lacrosse|recreation|outdoor_recreation
4_na0aIGyhw_000035_000045.mp4,116|289,gospel_singing_in_church|standing
4_r0gdgIqt4_000002_000012.mp4,132,installing_carpet
4_s36JfVwVU_000000_000010.mp4,342,watching_tv
4_va8Qddbq4_000000_000010.mp4,278|347,smile|winking
4_vlHJSu3hY_73.5_75.5.mp4,155|241,making_a_lemonade|recreation
4_x5h5VMzmI_000000_000010.mp4,186|278|147,photograph|smile|licking
4_zU7Oy4Jyg_000063_000073.mp4,206,playing_marbles
4_znWNd1Xjo_47.0_49.0.mp4,302,table_soccer
4_znWNd1Xjo_73.5_75.5.mp4,302,table_soccer
4_zuI1LWJnA_000008_000018.mp4,207,playing_netball
4a-lxzpc1Y4_000006_000016.mp4,141,laying_concrete
4a1wJiCFHMY_8.5_10.5.mp4,119|76|52|17,gymnastics|dance|choreography|baton_twirling
4a351N7XbeA_000056_000066.mp4,292|252,steer_roping|rodeo
4a4Tk_DOxMM_000015_000025.mp4,30,breathing_fire
4a6aiUy-hlk_117.5_119.5.mp4,241|196|183,recreation|playing_congas|percussion
4a6aiUy-hlk_66.0_68.0.mp4,241|196|183,recreation|playing_congas|percussion
4a71BGHb1kY_000000_000010.mp4,278|327,smile|using_atm
4a793A10bV4_000011_000021.mp4,25,bodysurfing
4a83LT6pQqI_12.5_14.5.mp4,302|241,table_soccer|recreation
4a83LT6pQqI_25.5_27.5.mp4,302|241|110,table_soccer|recreation|gambling
4a83LT6pQqI_8.0_10.0.mp4,302|241,table_soccer|recreation
4a847bfYCEs_29.5_31.5.mp4,84,doing_karate
4a847bfYCEs_32.5_34.5.mp4,187|289|84,physical_exercise|standing|doing_karate
4a847bfYCEs_59.5_61.5.mp4,76|84,dance|doing_karate
4a847bfYCEs_6.5_8.5.mp4,76|84,dance|doing_karate
4a8MXyyI8-o_000054_000064.mp4,47,chewing_gum
4a8RKBwFh2o_000036_000046.mp4,330,using_inhaler
4aARoAkLZ1o_39.0_41.0.mp4,196|183,playing_congas|percussion
4aARoAkLZ1o_55.0_57.0.mp4,196|183,playing_congas|percussion
4aARoAkLZ1o_65.5_67.5.mp4,196|183,playing_congas|percussion
4aARoAkLZ1o_8.0_10.0.mp4,196|183,playing_congas|percussion
4aFcMcwZzD8_3.0_5.0.mp4,37|252,calf_roping|rodeo
4aJycQ9gCNo_28.5_30.5.mp4,223,powerbocking
4aJycQ9gCNo_50.5_52.5.mp4,241|223,recreation|powerbocking
4aJycQ9gCNo_87.0_89.0.mp4,241|223,recreation|powerbocking
4aK12_49WYc_000029_000039.mp4,186|111,photograph|geocaching
4aKMl7XdL94_000030_000040.mp4,50,chopping_meat
4aMj27pK15I_21.5_23.5.mp4,177|237,outdoor_recreation|rafting
4aQR6P7_95M_000033_000043.mp4,187|289|169|295,physical_exercise|standing|mountain_climber_exercise_|strength_training
4aR2GaIoqE0_000002_000012.mp4,121|341,hand_washing_clothes|waste
4aTYSFeJcNk_125.0_127.0.mp4,193,plataform_diving
4aTYSFeJcNk_32.5_34.5.mp4,193,plataform_diving
4aTYSFeJcNk_94.5_96.5.mp4,193|298,plataform_diving|swimming
4aToOcZ4ljQ_000290_000300.mp4,227|116|289,public_speaking|gospel_singing_in_church|standing
4aV5HDSskdI_000000_000010.mp4,241|75|168|136,recreation|cycling|mountain_biking|jumping_bicycle
4aWJprm5wSM_000000_000010.mp4,97|241|289,fencing_sport_|recreation|standing
4aXTt8uc4xw_23.5_25.5.mp4,177|241|125,outdoor_recreation|recreation|hitting_a_pinata
4aXr6q-nQms_000006_000016.mp4,338,waking_up
4aXtaa8XYhI_000026_000036.mp4,114,gold_panning
4a_FQX5_0FA_000155_000165.mp4,142|289,laying_stone|standing
4abO2S-fJDA_000045_000055.mp4,159,making_cheese
4ahQ3kdWTo0_000000_000010.mp4,148,lifting_hat
4ahqB8udouM_000053_000063.mp4,121,hand_washing_clothes
4airdLj0iZk_62.5_64.5.mp4,283|84,sparring|doing_karate
4akPqYEaifA_000005_000015.mp4,53,clam_digging
4al10NSZzvQ_000278_000288.mp4,206,playing_marbles
4alIXwP5e-g_000000_000010.mp4,134,jaywalking
4apl_26enlY_000088_000098.mp4,241|336|339,recreation|wading_through_mud|walking
4apoHhmGv0s_106.0_108.0.mp4,253|241|223,rollerblading|recreation|powerbocking
4apoHhmGv0s_35.5_37.5.mp4,241|223,recreation|powerbocking
4avCF2gHMpw_000164_000174.mp4,186|306|241,photograph|tasting_wine|recreation
4avHgV456c4_000541_000551.mp4,261,scrubbing_face
4b-2tJLsZA8_14.5_16.5.mp4,193,plataform_diving
4b-2tJLsZA8_5.5_7.5.mp4,193|241,plataform_diving|recreation
4b0LkfiaOW4_000089_000099.mp4,106,fly_tying
4b1M5cG5oMM_000096_000106.mp4,291,staring
4b3m5lKBHfs_000246_000256.mp4,40,card_stacking
4b5IVaXrgTw_68.5_70.5.mp4,239,raking_leaves
4b5IVaXrgTw_72.5_74.5.mp4,341|239,waste|raking_leaves
4b5hvGmDyNU_000010_000020.mp4,49,chiseling_wood
4b5hvGmDyNU_000047_000057.mp4,48|49,chiseling_stone|chiseling_wood
4b6eJA4qZiU_14.5_16.5.mp4,109,futsal
4b6eJA4qZiU_30.0_32.0.mp4,109|241|12,futsal|recreation|ball_game
4b6eJA4qZiU_51.5_53.5.mp4,109|183,futsal|percussion
4b9DJ-Ud5_0_000051_000061.mp4,106,fly_tying
4bAPlP2HX7o_102.0_104.0.mp4,241|84,recreation|doing_karate
4bC766PDau0_000018_000028.mp4,241|271|32,recreation|sitting|building_sandcastle
4bCQ7G0uGy0_000068_000078.mp4,59|241|254|278,cooking|recreation|rolling_pastry|smile
4bEt8iMFv-E_000046_000056.mp4,83,doing_jigsaw_puzzle
4bGD4EtXLZk_19.0_21.0.mp4,109|241|12,futsal|recreation|ball_game
4bGD4EtXLZk_27.5_29.5.mp4,109|241|12,futsal|recreation|ball_game
4bGD4EtXLZk_30.0_32.0.mp4,109|241|12,futsal|recreation|ball_game
4bGD4EtXLZk_38.0_40.0.mp4,109|241|12,futsal|recreation|ball_game
4bJZUB8HlFg_000128_000138.mp4,271|157,sitting|making_balloon_shapes
4bLgEq46MjQ_000051_000061.mp4,247,riding_snow_blower
4bN7N_ish1c_000000_000010.mp4,92|268,eating|shucking_oysters
4bNfHsJKudM_000096_000106.mp4,47,chewing_gum
4bO7a39Nlxg_000002_000012.mp4,222,pouring_beer
4bPAfUF8Suk_000072_000082.mp4,278|261,smile|scrubbing_face
4bRU9OLZMp0_000001_000011.mp4,96|289,falling_off_chair|standing
4bSt9oOmo7A_000000_000010.mp4,34,bulldozing
4bUEbovQ-k8_000041_000051.mp4,295|256|289|24,strength_training|rope_pushdown|standing|bodybuilding
4bVfbf1VdvI_000408_000418.mp4,247,riding_snow_blower
4bZ7KkWcnWY_000010_000020.mp4,23|81,boating|docking_boat
4ba9LxybPTo_000299_000309.mp4,164,massaging_neck
4bb31Vjh7Eo_000146_000156.mp4,98,fidgeting
4bbu4vorwcU_000000_000010.mp4,127|241,huddling|recreation
4bdB5qoTCHY_000061_000071.mp4,153,looking_at_phone
4bhA1KNtUC4_109.5_111.5.mp4,119|333,gymnastics|using_the_pommel_horse
4bimv4GdNdM_000027_000037.mp4,111|289,geocaching|standing
4bn2C8OeGNI_0.5_2.5.mp4,246|74|177,riding_mower|cutting_the_grass|outdoor_recreation
4bn2C8OeGNI_1.5_3.5.mp4,246|74|241,riding_mower|cutting_the_grass|recreation
4bn2C8OeGNI_11.0_13.0.mp4,246|74,riding_mower|cutting_the_grass
4brLLAO3l50_000010_000020.mp4,301,sword_swallowing
4bsRzISQ36U_000067_000077.mp4,163,marriage_proposal
4btnha6TlnA_000292_000302.mp4,157,making_balloon_shapes
4bus_L-Ix_4_117.5_119.5.mp4,120,hand_car_wash
4bus_L-Ix_4_120.0_122.0.mp4,120,hand_car_wash
4bus_L-Ix_4_185.0_187.0.mp4,120,hand_car_wash
4buwIrR8UKw_000012_000022.mp4,324,using_a_power_drill
4bv44KVWhD8_000324_000334.mp4,306,tasting_wine
4bvIHdarPXg_000329_000339.mp4,279,smoking_pipe
4c0kWyzjkUo_000000_000010.mp4,277|278|271,smelling_feet|smile|sitting
4c37DElvV-Y_000090_000100.mp4,146,leatherworking
4c4n322PYYQ_20.0_22.0.mp4,280,snow_tubing
4c4n322PYYQ_21.5_23.5.mp4,280,snow_tubing
4c4n322PYYQ_27.0_29.0.mp4,280|241,snow_tubing|recreation
4c6B-1RXgl8_000013_000023.mp4,93,embroidering
4c6O3-CnD4g_000019_000029.mp4,273|241,skipping_stone|recreation
4c7x55A_FBw_39.0_41.0.mp4,241|84,recreation|doing_karate
4c8BOM1ghow_000005_000015.mp4,323,using_a_paint_roller
4c9EjDpCi3g_000034_000044.mp4,348,wood_burning_art_
4cAN5g1JgE8_000192_000202.mp4,198|186|289,playing_dominoes|photograph|standing
4cCg4MSJf8A_000024_000034.mp4,278|296,smile|sucking_lolly
4cHSeGaQJlM_77.0_79.0.mp4,283|84,sparring|doing_karate
4cIqEo_ITPQ_16.0_18.0.mp4,109,futsal
4cIqEo_ITPQ_25.0_27.0.mp4,109|12,futsal|ball_game
4cIqEo_ITPQ_35.0_37.0.mp4,109,futsal
4cIqEo_ITPQ_49.0_51.0.mp4,109|12,futsal|ball_game
4cJjJ_RfI1o_000088_000098.mp4,41|289,card_throwing|standing
4cJqq9tdHV8_000205_000215.mp4,171,needle_felting
4cNnDwMg9y8_58.5_60.5.mp4,283|84,sparring|doing_karate
4cNnDwMg9y8_6.0_8.0.mp4,283|84,sparring|doing_karate
4cPO78S7alw_000000_000010.mp4,69|278,crossing_eyes|smile
4cYvEV3waD0_17.0_19.0.mp4,280|274,snow_tubing|sledding
4cYvEV3waD0_18.5_20.5.mp4,280|274,snow_tubing|sledding
4cYvEV3waD0_9.0_11.0.mp4,280,snow_tubing
4caOQhYbqj8_000007_000017.mp4,3,alligator_wrestling
4cdIedzqfJE_000031_000041.mp4,342,watching_tv
4cgDGc3V2c4_000003_000013.mp4,340|274,walking_through_snow|sledding
4chKooQC9hc_000000_000010.mp4,173,opening_door
4ckSAAn8Jn4_000107_000117.mp4,163,marriage_proposal
4clmsEldhAU_000000_000010.mp4,278|21|47,smile|blowing_bubble_gum|chewing_gum
4cm1zcXFjGU_000018_000028.mp4,37|241|292|252,calf_roping|recreation|steer_roping|rodeo
4cm1zcXFjGU_16.0_18.0.mp4,292|37|252,steer_roping|calf_roping|rodeo
4cm1zcXFjGU_34.0_36.0.mp4,292|37|252,steer_roping|calf_roping|rodeo
4co2YEFppzY_000008_000018.mp4,175,opening_wine_bottle
4cpiuBASOi4_000034_000044.mp4,150,lock_picking
4crKH8Ino2w_108.0_110.0.mp4,109|241|12,futsal|recreation|ball_game
4crKH8Ino2w_122.0_124.0.mp4,109|241|12,futsal|recreation|ball_game
4crKH8Ino2w_124.5_126.5.mp4,109|241|12,futsal|recreation|ball_game
4d-5gjlFUDY_000003_000013.mp4,331|289,using_puppets|standing
4d197W-WmRU_000001_000011.mp4,275,sleeping
4d3RtnuVCV4_000060_000070.mp4,285|199|12,sports_training|playing_field_hockey|ball_game
4d4ACA5OM84_000000_000010.mp4,154|274,luge|sledding
4d5ymOXzoQk_000036_000046.mp4,322|289,using_a_microscope|standing
4d8g_jOtwf0_000006_000016.mp4,222,pouring_beer
4d90lauADeA_47.0_49.0.mp4,120,hand_car_wash
4dA-WLog8m8_11.5_13.5.mp4,85|187|283|241|52|295,doing_kickboxing|physical_exercise|sparring|recreation|choreography|strength_training
4dA-WLog8m8_14.0_16.0.mp4,85|285|187|295,doing_kickboxing|sports_training|physical_exercise|strength_training
4dA-WLog8m8_5.0_7.0.mp4,85|285|187|241,doing_kickboxing|sports_training|physical_exercise|recreation
4dAtFFoTmYc_000351_000361.mp4,142,laying_stone
4dCvddVHQic_000001_000011.mp4,342,watching_tv
4dHpDhzjwYw_000009_000019.mp4,80|298|299|321,diving|swimming|swimming_front_crawl|underwater_diving
4dIQa492BeQ_16.0_18.0.mp4,280,snow_tubing
4dRzaTK9HC8_18.0_20.0.mp4,155|241,making_a_lemonade|recreation
4dUm2SkIwGg_000001_000011.mp4,236,putting_on_shoes
4dV5Hnl51Z0_128.0_130.0.mp4,196|183,playing_congas|percussion
4dV5Hnl51Z0_162.5_164.5.mp4,196|183,playing_congas|percussion
4dV5Hnl51Z0_67.0_69.0.mp4,196|183,playing_congas|percussion
4dVze4CMHSk_000010_000020.mp4,71|241|289,curling_sport_|recreation|standing
4dX1JSQQ8JY_000008_000018.mp4,192,planing_wood
4dXs1gwJXtQ_000002_000012.mp4,289|241|325|295,standing|recreation|using_a_sledge_hammer|strength_training
4dZ-2a4ycZ8_000002_000012.mp4,258|59,sausage_making|cooking
4dZU6am024E_000007_000017.mp4,268,shucking_oysters
4dbZ_J5p_uE_54.5_56.5.mp4,86|122,doing_motocross|harvest
4dczFU5pHxU_000298_000308.mp4,213,playing_rubiks_cube
4dfiJicikug_000007_000017.mp4,59|26,cooking|bottling
4dgxcexjrow_000000_000010.mp4,330,using_inhaler
4dk56D8LYsg_32.0_34.0.mp4,280,snow_tubing
4dk56D8LYsg_35.0_37.0.mp4,280|274,snow_tubing|sledding
4dk56D8LYsg_37.5_39.5.mp4,280,snow_tubing
4dkcume4Bn4_000000_000010.mp4,29|283,breaking_boards|sparring
4dkwEHgq2Sw_000130_000140.mp4,213,playing_rubiks_cube
4dp_FzaJfDE_000063_000073.mp4,139|241,land_sailing|recreation
4dvIsp4oLYw_000011_000021.mp4,83,doing_jigsaw_puzzle
4e1lPlr3vOk_000000_000010.mp4,197,playing_darts
4e33-9uwspo_000041_000051.mp4,148,lifting_hat
4e3AjgT2T8U_000016_000026.mp4,78,directing_traffic
