original_filename,Label,tag
Ab8Ywta5NtE_000031_000041.mp4,81,floor
Ab9C_RQS3lo_58.5_60.5.mp4,110|121|156|170|246,house|land_lot|pasture|property|yard
Ab9C_RQS3lo_62.5_64.5.mp4,13|196|156|170|246,backyard|shack|pasture|property|yard
Ab9C_RQS3lo_82.5_84.5.mp4,13|156,backyard|pasture
AbBbQOqaqZQ_110.0_112.0.mp4,184|242,river|waterway
AbBbQOqaqZQ_15.5_17.5.mp4,184|242,river|waterway
AbBbQOqaqZQ_26.0_28.0.mp4,202|137|184|140|242|144,sky|mountain|river|mountainous_landforms|waterway|natural_resources
AbBconwt73M_000096_000106.mp4,126|218|144,leisure_centre|swimming_pool|natural_resources
AbBuc2hKZ7U_000007_000017.mp4,81,floor
AbF8Cbl2rZM_44.0_46.0.mp4,242|144,waterway|natural_resources
AbFLylNsXBc_000002_000012.mp4,8|173,arena|ranch
AbGVyYMFI0U_27.5_29.5.mp4,206,sport_venue
AbJ5F84fztk_34.5_36.5.mp4,121|77|206|208,land_lot|field|sport_venue|stadium
AbJ5F84fztk_4.5_6.5.mp4,202|121|77|206|156|93|123,sky|land_lot|field|sport_venue|pasture|grassland|landscape
AbJ5F84fztk_63.5_65.5.mp4,202|121|77|206|93|123,sky|land_lot|field|sport_venue|grassland|landscape
AbKVSH6BSMs_000023_000033.mp4,23,baseball_positions
AbNjzSfpNIY_27.5_29.5.mp4,223|202|77|123|70,terrain|sky|field|landscape|ecoregion
AbNjzSfpNIY_57.0_59.0.mp4,202,sky
AbNjzSfpNIY_70.5_72.5.mp4,187|202|157|123|124|186,road_highway|sky|path|landscape|lane|road
AbQHUrkNXeg_27.0_29.0.mp4,206,sport_venue
AbUIhrsGjFQ_49.5_51.5.mp4,211|35|145|184|241|240|242|144|62,stream|body_of_water|nature_reserve|river|waterfall|watercourse|waterway|natural_resources|creek
AbWatOZIz0U_149.0_151.0.mp4,202|186|213,sky|road|street
AbWatOZIz0U_49.0_51.0.mp4,68|146|167|202|171|228|40|229|213,downtown|neighbourhood|plaza|sky|public_space|town|building|town_square|street
AbWatOZIz0U_5.0_7.0.mp4,68|146|167|202|171|228|40|229|226,downtown|neighbourhood|plaza|sky|public_space|town|building|town_square|tourist_attraction
AbcPfpNYXyY_000019_000029.mp4,218|144,swimming_pool|natural_resources
AbeAN7bXvCE_001156_001166.mp4,224,theatre
AbgNBJJbf5A_000000_000010.mp4,123|246,landscape|yard
AboFiv50gQ8_34.0_36.0.mp4,77|93,field|grassland
AboFiv50gQ8_52.5_54.5.mp4,77|75|93|89,field|farm|grassland|garden
Ac-EQkH94sA_000014_000024.mp4,206|208,sport_venue|stadium
Ac1oD5Z91Ss_21.5_23.5.mp4,188,room
Ac6FVwfj-u8_000079_000089.mp4,35|199|184|53|144|243,body_of_water|shore|river|coast|natural_resources|wetland
Ac7JhcK_cQc_000000_000010.mp4,81,floor
AcAR05LdbXY_000007_000017.mp4,206,sport_venue
AcBOYmqh980_8.5_10.5.mp4,77,field
AcGwcaOYoCA_000021_000031.mp4,202|184|193|105|144|54,sky|river|sea|horizon|natural_resources|coastal_and_oceanic_landforms
AcMI6ApaJ7E_000010_000020.mp4,247|4|84,zoo|animal_shelter|forest
AcONcdMrfWs_000164_000174.mp4,41,bullring
AcSSciDCaRg_000000_000010.mp4,163|110,place_of_worship|house
AcTcf0Ctmbs_10.0_12.0.mp4,8|126|206|208,arena|leisure_centre|sport_venue|stadium
AcTcf0Ctmbs_13.0_15.0.mp4,8|206|208|25,arena|sport_venue|stadium|basketball_court
AcTcf0Ctmbs_2.5_4.5.mp4,81|126|206,floor|leisure_centre|sport_venue
AcTcf0Ctmbs_79.5_81.5.mp4,8|126|206|25,arena|leisure_centre|sport_venue|basketball_court
AcTycaSTEjQ_000049_000059.mp4,70|144,ecoregion|natural_resources
AcUrn5kjMbg_15.5_17.5.mp4,145|121|110|13|84|89|246,nature_reserve|land_lot|house|backyard|forest|garden|yard
AcUrn5kjMbg_7.5_9.5.mp4,145|13|89|246,nature_reserve|backyard|garden|yard
Ace2IMoV2rI_000000_000010.mp4,206,sport_venue
AcjP4T52tO8_000060_000070.mp4,47|85,cave|formation
AcoEBgjXZOU_000000_000010.mp4,81|126|114|206,floor|leisure_centre|ice_rink|sport_venue
Acogo5mgX4Q_27.0_29.0.mp4,13|84|89,backyard|forest|garden
Acogo5mgX4Q_74.5_76.5.mp4,13|89|246,backyard|garden|yard
Acq8wSa__GY_2.0_4.0.mp4,202,sky
ActGrJ-zwaw_000190_000200.mp4,81|186,floor|road
AcuW2-eXUYk_000000_000010.mp4,206,sport_venue
AcvZNTDPFvM_122.5_124.5.mp4,126|206|188,leisure_centre|sport_venue|room
AcvZNTDPFvM_125.5_127.5.mp4,81|126|218,floor|leisure_centre|swimming_pool
AcvZNTDPFvM_8.5_10.5.mp4,81|110|218|170|188,floor|house|swimming_pool|property|room
AcwgSGlW7OM_000008_000018.mp4,81|128|104|188,floor|living_room|home|room
AcxRgxWOzX4_000000_000010.mp4,188,room
AcyMG4sTdnU_2.0_4.0.mp4,206,sport_venue
AczLcUIRPyM_000000_000010.mp4,96,gym
Ad-y7hD2ybE_000056_000066.mp4,77|202|85|156|93|189|75|70|121|164|123|246,field|sky|formation|pasture|grassland|rural_area|farm|ecoregion|land_lot|plain|landscape|yard
Ad78CRm1j30_000000_000010.mp4,81,floor
Ad79mD-yojY_000000_000010.mp4,206,sport_venue
AdCJnkeXQDw_000040_000050.mp4,47|150|85,cave|outcrop|formation
AdD4_bkfTTE_000000_000010.mp4,81,floor
AdE9eDCRsXU_000064_000074.mp4,211|35|145|184|240|144|62,stream|body_of_water|nature_reserve|river|watercourse|natural_resources|creek
AdI6Ky6Fmyk_000000_000010.mp4,188,room
AdMWqiMQJ50_000100_000110.mp4,209,stage
AdN-xyerUmU_000000_000010.mp4,208|206,stadium|sport_venue
AdOhrYqmtpA_000006_000016.mp4,31,beach
AdOmZh2StJU_000181_000191.mp4,26,bathroom
AdPZaRA5QEA_000016_000026.mp4,85,formation
AdQ0aQd6XbM_000119_000129.mp4,202,sky
AdRkaxhuar4_61.0_63.0.mp4,206,sport_venue
AdS4lB8wcaM_000000_000010.mp4,114|206,ice_rink|sport_venue
AdbjkwHecBE_000034_000044.mp4,199,shore
Adej1r5fABU_000000_000010.mp4,188,room
Adez3L0Gx1E_104.0_106.0.mp4,8|126|206|25,arena|leisure_centre|sport_venue|basketball_court
Adez3L0Gx1E_80.5_82.5.mp4,8|206|25,arena|sport_venue|basketball_court
Adez3L0Gx1E_94.0_96.0.mp4,206,sport_venue
AdhvNWCbVHo_000000_000010.mp4,35|202|199|193|105|53|54,body_of_water|sky|shore|sea|horizon|coast|coastal_and_oceanic_landforms
AdjrM7JPWP0_24.5_26.5.mp4,206,sport_venue
AduApX8VRRY_36.0_38.0.mp4,206,sport_venue
AduApX8VRRY_5.0_7.0.mp4,206|205,sport_venue|snow_covered_landscape
Adwpi2ChCKQ_000000_000010.mp4,206,sport_venue
Ae09_13TpeY_000000_000010.mp4,147,nightclub
Ae1DwmnH8N0_000001_000011.mp4,202|227|203|50|234|204|136|58,sky|tower_block|skyline|cityscape|urban_area|skyscraper|metropolitan_area|condominium
Ae1IPBL1myM_000362_000372.mp4,81,floor
Ae1TKGU7XXg_27.5_29.5.mp4,81|126|198|188,floor|leisure_centre|shopping_mall|room
Ae3XLtYNdqE_000045_000055.mp4,186,road
Ae4tdNtbbMY_000000_000010.mp4,89|246,garden|yard
Ae6HZyv0aOk_000046_000056.mp4,81|213,floor|street
AeAKlE6GoQw_17.5_19.5.mp4,126|206,leisure_centre|sport_venue
AeAsf5k1e6s_4.0_6.0.mp4,171,public_space
AeB3hKLlVcs_000011_000021.mp4,188|175,room|religious_institute
AeD5ypVfohk_46.5_48.5.mp4,162|202|137|205|140|139,piste|sky|mountain|snow_covered_landscape|mountainous_landforms|mountain_range
AeD5ypVfohk_71.5_73.5.mp4,205,snow_covered_landscape
AeDrTtjPSAs_000078_000088.mp4,202|186|187|124,sky|road|road_highway|lane
AeE--0cGobA_8.5_10.5.mp4,171|154,public_space|park
AeG31mypHzo_000000_000010.mp4,171|186,public_space|road
AeHLcYwfEns_1.0_3.0.mp4,242,waterway
AeHLcYwfEns_4.0_6.0.mp4,184|242|144,river|waterway|natural_resources
AeHLcYwfEns_7.0_9.0.mp4,211|184|240|242|144,stream|river|watercourse|waterway|natural_resources
AeHwLmAZXzg_000029_000039.mp4,213,street
AeIN7krwIeI_000000_000010.mp4,89,garden
AeQkDls7knc_000000_000010.mp4,247,zoo
AeUik-P9GhQ_22.5_24.5.mp4,205|139,snow_covered_landscape|mountain_range
AeVA0plrDZU_3.0_5.0.mp4,114|202|205,ice_rink|sky|snow_covered_landscape
AeVA0plrDZU_62.5_64.5.mp4,205,snow_covered_landscape
AeVA0plrDZU_70.0_72.0.mp4,202|205,sky|snow_covered_landscape
AeceK_a46go_5.5_7.5.mp4,93,grassland
AefXVwDeI8Y_26.0_28.0.mp4,202|137|205,sky|mountain|snow_covered_landscape
AefXVwDeI8Y_32.0_34.0.mp4,202|205,sky|snow_covered_landscape
AefXVwDeI8Y_34.5_36.5.mp4,205,snow_covered_landscape
AegW2mEMTUM_103.0_105.0.mp4,81,floor
AegXRpfyOII_11.5_13.5.mp4,202|186,sky|road
AehCneC6Dd4_000039_000049.mp4,84,forest
AehnqWBSUyM_88.0_90.0.mp4,223|202|0|102|123|65|70,terrain|sky|aeolian_landform|hill|landscape|desert|ecoregion
AeiTLcgOH9w_000148_000158.mp4,4,animal_shelter
Aek3hk6u9Io_000009_000019.mp4,206,sport_venue
AekvKboxv4U_000001_000011.mp4,213,street
Aeo6ugL2r8c_000047_000057.mp4,202,sky
AeoVBnUPdOU_9.0_11.0.mp4,206,sport_venue
AerHs7ERZKk_000000_000010.mp4,81|110|128|104|170|188,floor|house|living_room|home|property|room
Aev1GAQxBUQ_69.0_71.0.mp4,8|206,arena|sport_venue
Aev1GAQxBUQ_98.0_100.0.mp4,8|41,arena|bullring
AexA9yo9hRU_000067_000077.mp4,209,stage
Af--rixfmbk_74.5_76.5.mp4,209,stage
Af4waKQZRxw_000020_000030.mp4,213,street
Af57vi8X-SM_000016_000026.mp4,206|27,sport_venue|batting_cage
AfE2E6xtO2Y_11.0_13.0.mp4,184|242|144,river|waterway|natural_resources
AfE2E6xtO2Y_179.5_181.5.mp4,223|211|184|193|240|242|144,terrain|stream|river|sea|watercourse|waterway|natural_resources
AfE2E6xtO2Y_99.5_101.5.mp4,184|240|242|144,river|watercourse|waterway|natural_resources
AfEv687xgRo_000031_000041.mp4,13|89|246,backyard|garden|yard
AfR-XEayL8I_2.5_4.5.mp4,202|77|69|123|105|65,sky|field|dune|landscape|horizon|desert
AfS-JEe0Zpc_000002_000012.mp4,206,sport_venue
AfTOlYeyNfA_000013_000023.mp4,186,road
AfU6wTWQ9d8_000000_000010.mp4,73,factory
AfUTp5bw3xM_32.0_34.0.mp4,205,snow_covered_landscape
AfUp42KVuEM_1.0_3.0.mp4,205,snow_covered_landscape
AfUp42KVuEM_28.5_30.5.mp4,205,snow_covered_landscape
AfVpAP8WoMs_000023_000033.mp4,224|209,theatre|stage
AfeOo5RI_dU_000024_000034.mp4,172|202|124|186,race_track|sky|lane|road
AfimODxWAeA_14.0_16.0.mp4,145|157|6|84|168,nature_reserve|path|apiary|forest|pond
AfimODxWAeA_5.0_7.0.mp4,145|13|168|89,nature_reserve|backyard|pond|garden
Aflz3U-kGMU_6.5_8.5.mp4,96,gym
AfnCaHIC3Ak_24.5_26.5.mp4,145|184|18|183|240|242|9|62,nature_reserve|river|bank|riparian_zone|watercourse|waterway|arroyo|creek
Afn_1IG6lJc_000000_000010.mp4,104|188|128|81,home|room|living_room|floor
Afp6aFe4zt4_000013_000023.mp4,206|23|22,sport_venue|baseball_positions|baseball_field
AfpMaMGIMWM_12.5_14.5.mp4,242|144,waterway|natural_resources
AfpMaMGIMWM_16.5_18.5.mp4,144,natural_resources
AfpMaMGIMWM_5.5_7.5.mp4,184|240|242|144,river|watercourse|waterway|natural_resources
AfqPUww_tns_1.0_3.0.mp4,81|126|206,floor|leisure_centre|sport_venue
AfqPUww_tns_5.0_7.0.mp4,8|206,arena|sport_venue
AfrDBhCNpX8_8.5_10.5.mp4,126|206|25,leisure_centre|sport_venue|basketball_court
AfrDBhCNpX8_97.5_99.5.mp4,8|206|25,arena|sport_venue|basketball_court
AfrRLn8WmCc_000002_000012.mp4,81,floor
AfspUV5EIns_000009_000019.mp4,166|234|171,playground|urban_area|public_space
AfvLqqcjvjs_000000_000010.mp4,154|123|134,park|landscape|meadow
Ag4wIJl4-NY_10.5_12.5.mp4,184|242|144,river|waterway|natural_resources
Ag4wIJl4-NY_18.0_20.0.mp4,184|242|144,river|waterway|natural_resources
Ag6dBsazTBY_000064_000074.mp4,31|199|53|193|35,beach|shore|coast|sea|body_of_water
AgBFtwgygwI_114.5_116.5.mp4,202,sky
AgBFtwgygwI_37.5_39.5.mp4,202|123,sky|landscape
AgBFtwgygwI_68.0_70.0.mp4,202,sky
AgBFtwgygwI_74.0_76.0.mp4,202|206,sky|sport_venue
AgDc02TyhZo_32.5_34.5.mp4,81|188,floor|room
AgGBty2djIs_000062_000072.mp4,84,forest
AgLnpgQBrwM_49.0_51.0.mp4,3|154|230|226,amusement_park|park|track|tourist_attraction
AgLnpgQBrwM_5.5_7.5.mp4,224|206|230,theatre|sport_venue|track
AgLnpgQBrwM_83.5_85.5.mp4,136|208|230,metropolitan_area|stadium|track
AgMVIADFga0_000005_000015.mp4,81|188,floor|room
AgUZ6dNr2m4_78.0_80.0.mp4,205,snow_covered_landscape
AgVpqGZdCr0_000002_000012.mp4,2|110|234|186,alley|house|urban_area|road
Aga0evgGo0g_000030_000040.mp4,47,cave
AgarZKuttSk_000015_000025.mp4,206,sport_venue
Agbnru200DI_11.5_13.5.mp4,171|124,public_space|lane
AgbrcpyWU0o_23.5_25.5.mp4,211|35|145|184|240|242|144|62|244,stream|body_of_water|nature_reserve|river|watercourse|waterway|natural_resources|creek|wildlife_region
AgbrcpyWU0o_27.0_29.0.mp4,184|240|242|144,river|watercourse|waterway|natural_resources
AgbrcpyWU0o_7.5_9.5.mp4,211|35|184|240|144|62,stream|body_of_water|river|watercourse|natural_resources|creek
AgdcrfVDG6o_000001_000011.mp4,81,floor
AggklrCXuDc_7.5_9.5.mp4,8|126|206|41|208,arena|leisure_centre|sport_venue|bullring|stadium
AgjUmIRjRqk_20.5_22.5.mp4,173,ranch
AgjUmIRjRqk_32.5_34.5.mp4,173,ranch
AgjUmIRjRqk_35.5_37.5.mp4,156|173,pasture|ranch
AgjUmIRjRqk_52.5_54.5.mp4,75|173,farm|ranch
AgoHGygU32E_000000_000010.mp4,164|202|77|156|93|123,plain|sky|field|pasture|grassland|landscape
AgthfZPZ_jU_17.0_19.0.mp4,146|110|171|228|177|104|124|170,neighbourhood|house|public_space|town|residential_area|home|lane|property
AgthfZPZ_jU_26.0_28.0.mp4,124|186,lane|road
AgthfZPZ_jU_49.5_51.5.mp4,110|202|186|214|104|124|177,house|sky|road|suburb|home|lane|residential_area
AgthfZPZ_jU_65.0_67.0.mp4,110|171|228|177|124|186,house|public_space|town|residential_area|lane|road
Ah4Uys8YNZU_000122_000132.mp4,77|206,field|sport_venue
AhDLFFQcqYY_14.5_16.5.mp4,126|3|154,leisure_centre|amusement_park|park
AhDLFFQcqYY_3.0_5.0.mp4,3,amusement_park
AhDjSvPEM30_000000_000010.mp4,81,floor
AhEWm5QNl9A_000004_000014.mp4,96,gym
AhFJbRtcsPs_000016_000026.mp4,81,floor
AhH8U8rIXWo_38.0_40.0.mp4,202|31|193|53|127|54,sky|beach|sea|coast|littoral|coastal_and_oceanic_landforms
AhH8U8rIXWo_69.0_71.0.mp4,202|31|127|193|105|53|70|195|190|54,sky|beach|littoral|sea|horizon|coast|ecoregion|seaside|sandbank|coastal_and_oceanic_landforms
AhH8U8rIXWo_96.5_98.5.mp4,35|202|31|193|105|53|28|127|190|54,body_of_water|sky|beach|sea|horizon|coast|bay|littoral|sandbank|coastal_and_oceanic_landforms
AhPhLZSO53s_000008_000018.mp4,202|120|168|126|184|240|242|226|144|35,sky|lake|pond|leisure_centre|river|watercourse|waterway|tourist_attraction|natural_resources|body_of_water
AhRBJLwBseo_000074_000084.mp4,32,beauty_salon
AhWBkr_qdQU_88.5_90.5.mp4,145|77|156|93|70|189,nature_reserve|field|pasture|grassland|ecoregion|rural_area
Ah_8HRd-1YA_28.5_30.5.mp4,126|206|25,leisure_centre|sport_venue|basketball_court
Ahda1H3xux4_000003_000013.mp4,188,room
Ahh_vmdUCTo_117.0_119.0.mp4,126|206,leisure_centre|sport_venue
Ahh_vmdUCTo_26.0_28.0.mp4,206,sport_venue
Ahh_vmdUCTo_33.0_35.0.mp4,126|206|25,leisure_centre|sport_venue|basketball_court
Ahh_vmdUCTo_67.5_69.5.mp4,126|206,leisure_centre|sport_venue
AhlHQhbHq_8_120.5_122.5.mp4,35|202|199|31|193|53|54,body_of_water|sky|shore|beach|sea|coast|coastal_and_oceanic_landforms
AhlHQhbHq_8_88.5_90.5.mp4,35|202|31|53|70|54,body_of_water|sky|beach|coast|ecoregion|coastal_and_oceanic_landforms
AhlHQhbHq_8_91.5_93.5.mp4,202|35|199|0|31|193|69|53|54,sky|body_of_water|shore|aeolian_landform|beach|sea|dune|coast|coastal_and_oceanic_landforms
AhlSxNkxXOM_000060_000070.mp4,81,floor
Ahlt9JwUIK8_000927_000937.mp4,42,butcher_shop
AhnmA-Q1zCk_51.0_53.0.mp4,126|206|25,leisure_centre|sport_venue|basketball_court
AhspA83yFBg_000000_000010.mp4,205,snow_covered_landscape
AhvBrOXHFK0_000000_000010.mp4,188,room
AiDlcHk9IQ4_000000_000010.mp4,81|110|13|89,floor|house|backyard|garden
AiEcjMEA73w_000000_000010.mp4,223|202|205,terrain|sky|snow_covered_landscape
AiHf6GKXRQE_000022_000032.mp4,126|218,leisure_centre|swimming_pool
AiNgZi-IXSI_000045_000055.mp4,193|54,sea|coastal_and_oceanic_landforms
AiNlWKEuG0s_6.0_8.0.mp4,177,residential_area
AiPbcVgGEzY_1.0_3.0.mp4,8,arena
AiQubh72Mk8_000020_000030.mp4,89,garden
AiRtlhy2uEE_000026_000036.mp4,96,gym
AiTvyI9A6Sw_165.5_167.5.mp4,206|113,sport_venue|ice_hockey_rink
Ai_u5uo_bP4_000011_000021.mp4,41,bullring
AiaLRE1p8to_25.0_27.0.mp4,206,sport_venue
AidPGM4_nus_000023_000033.mp4,126|206,leisure_centre|sport_venue
AieoQziMaYU_000023_000033.mp4,81|26,floor|bathroom
AiffE8GbUqw_000001_000011.mp4,209,stage
Aig2z7trrqI_000003_000013.mp4,81,floor
Ail0fTjC_so_000005_000015.mp4,104,home
AiuzYvScbnY_144.5_146.5.mp4,206|208,sport_venue|stadium
AixsigidnaU_000009_000019.mp4,73,factory
Aj3GSm_SlDA_12.0_14.0.mp4,81,floor
AjB7rnWgFYM_000217_000227.mp4,77|156|93|134|189|70|145|123,field|pasture|grassland|meadow|rural_area|ecoregion|nature_reserve|landscape
AjM0lIatlF8_000009_000019.mp4,211|168|184|240|242|62|145|144|35|29|243,stream|pond|river|watercourse|waterway|creek|nature_reserve|natural_resources|body_of_water|bayou|wetland
AjOBHMZ2Tno_40.5_42.5.mp4,77|145|93|246|89,field|nature_reserve|grassland|yard|garden
AjOBHMZ2Tno_9.5_11.5.mp4,77|75|151,field|farm|paddy_field
AjP1Bf86288_20.0_22.0.mp4,77|156|93,field|pasture|grassland
AjSQyyAoSAw_6.0_8.0.mp4,126|206,leisure_centre|sport_venue
AjSXnHjMsaQ_32.5_34.5.mp4,206|38,sport_venue|boxing_ring
AjVO6rPaLLE_000000_000010.mp4,85|69|123|65|70,formation|dune|landscape|desert|ecoregion
AjWNq7VpcbM_000011_000021.mp4,81,floor
AjaJoENGxRU_000000_000010.mp4,202|120|184|242|67|144|35,sky|lake|river|waterway|dock|natural_resources|body_of_water
Ajb3efIUeAE_000008_000018.mp4,77|156|123|186,field|pasture|landscape|road
Ajd0kH-A8h8_000008_000018.mp4,202|123,sky|landscape
AjhGWxkgzXI_000121_000131.mp4,81,floor
AjhKVeGvWGY_000087_000097.mp4,206,sport_venue
AjhN1Ky_mnE_000000_000010.mp4,188,room
AjirjADLl28_000011_000021.mp4,218,swimming_pool
Ajjr5CfPqJM_000000_000010.mp4,81,floor
AjowZqwqyuY_000331_000341.mp4,188|118,room|kitchen
Ajs3mZbTK88_14.5_16.5.mp4,8|206|208,arena|sport_venue|stadium
Ajs3mZbTK88_5.5_7.5.mp4,8|206|41|208,arena|sport_venue|bullring|stadium
AjsB74EwOK8_17.5_19.5.mp4,171|213,public_space|street
AjsB74EwOK8_35.5_37.5.mp4,186|171|213,road|public_space|street
AjsB74EwOK8_5.5_7.5.mp4,206,sport_venue
AjxiOaA3pAk_45.5_47.5.mp4,8|126|206|208,arena|leisure_centre|sport_venue|stadium
AjxiOaA3pAk_71.0_73.0.mp4,8|126,arena|leisure_centre
AjxiOaA3pAk_81.5_83.5.mp4,8|206|208,arena|sport_venue|stadium
Ak6rfmKJleo_000067_000077.mp4,247,zoo
AkH1AdyUNk8_23.0_25.0.mp4,206,sport_venue
AkL75e3h3cA_000000_000010.mp4,205,snow_covered_landscape
AkQmdPdleAs_000020_000030.mp4,202|121|123,sky|land_lot|landscape
AkTlZ2c3fDQ_2.0_4.0.mp4,202|205|242,sky|snow_covered_landscape|waterway
AkTlZ2c3fDQ_6.5_8.5.mp4,223|162|205,terrain|piste|snow_covered_landscape
AkTlZ2c3fDQ_8.0_10.0.mp4,162|205,piste|snow_covered_landscape
AkTlZ2c3fDQ_9.5_11.5.mp4,223|162|205,terrain|piste|snow_covered_landscape
AkUdgzvCcRM_29.0_31.0.mp4,8|16|206|208|22,arena|ballpark|sport_venue|stadium|baseball_field
AkUdgzvCcRM_52.0_54.0.mp4,206,sport_venue
AkUdgzvCcRM_98.0_100.0.mp4,172,race_track
AkZeX1C8gM0_000064_000074.mp4,202|48|184|242|67,sky|channel|river|waterway|dock
Aka0RbsFa8I_000058_000068.mp4,8|41,arena|bullring
AkcYNvl4_W4_000000_000010.mp4,166|171,playground|public_space
Akm4lzcnEnc_000022_000032.mp4,8|202,arena|sky
Akmf_2x7NJI_2.0_4.0.mp4,206|209,sport_venue|stage
Akmf_2x7NJI_8.5_10.5.mp4,206|209,sport_venue|stage
AkqrCkbOqGg_9.5_11.5.mp4,186,road
AkrKohk6mOk_000000_000010.mp4,186,road
Al1JGRHJUiU_000025_000035.mp4,142|209,musical_theatre|stage
Al7nh-pb9nU_47.5_49.5.mp4,126|206,leisure_centre|sport_venue
Al7nh-pb9nU_95.0_97.0.mp4,206,sport_venue
AlERIkbEBJ4_177.0_179.0.mp4,126|206,leisure_centre|sport_venue
AlERIkbEBJ4_187.5_189.5.mp4,126,leisure_centre
AlQDBpaU18Y_000144_000154.mp4,206,sport_venue
AlRTCOZnmKM_18.5_20.5.mp4,184|240|242|144,river|watercourse|waterway|natural_resources
AlRTCOZnmKM_48.5_50.5.mp4,211|184|240|242|62,stream|river|watercourse|waterway|creek
AlRTCOZnmKM_79.0_81.0.mp4,184|240|242|144,river|watercourse|waterway|natural_resources
AlSCMCPFlqo_000083_000093.mp4,178|126|218,resort|leisure_centre|swimming_pool
AlSLEiGOI94_15.0_17.0.mp4,8|206|40,arena|sport_venue|building
AlSLEiGOI94_165.5_167.5.mp4,8|126|206,arena|leisure_centre|sport_venue
AlSLEiGOI94_24.5_26.5.mp4,206,sport_venue
AlXrgFYQOyg_000341_000351.mp4,47|233,cave|tunnel
AlY8ZPD34I8_25.5_27.5.mp4,223|162|205,terrain|piste|snow_covered_landscape
AlZ7TrOG_zU_000006_000016.mp4,170|110|205,property|house|snow_covered_landscape
Ala8ly35OhM_000000_000010.mp4,81,floor
Alfh8vysaDY_000027_000037.mp4,171|186,public_space|road
AlgvuefTS_U_56.5_58.5.mp4,8|206,arena|sport_venue
AlgvuefTS_U_89.0_91.0.mp4,218,swimming_pool
Alo5ItEU0xU_51.0_53.0.mp4,206,sport_venue
Alo5ItEU0xU_75.5_77.5.mp4,126|206,leisure_centre|sport_venue
AloWIoaT7FE_000008_000018.mp4,202|228|213|68|187|146|171|124|186,sky|town|street|downtown|road_highway|neighbourhood|public_space|lane|road
AlqF6Caf4DQ_15.0_17.0.mp4,202|171|186|226,sky|public_space|road|tourist_attraction
AlqF6Caf4DQ_5.5_7.5.mp4,202|206,sky|sport_venue
AlsLhmVd9Pc_000013_000023.mp4,81|188,floor|room
Alsocq4bF4I_000015_000025.mp4,202,sky
AlwkJsukOJQ_12.0_14.0.mp4,178|126|202|40|218,resort|leisure_centre|sky|building|swimming_pool
AlwkJsukOJQ_22.5_24.5.mp4,39|40,bridge|building
AlwkJsukOJQ_3.5_5.5.mp4,202,sky
Am0mWyaxccE_5.5_7.5.mp4,157|84,path|forest
Am0mWyaxccE_9.5_11.5.mp4,145|121|13|93|123|246,nature_reserve|land_lot|backyard|grassland|landscape|yard
Am3_W4-_7BE_000197_000207.mp4,118|188,kitchen|room
Am41G5Vbcbo_000000_000010.mp4,31|184|144|35,beach|river|natural_resources|body_of_water
AmA0Ib_8NC0_000010_000020.mp4,73|30|131,factory|bazaar|market
AmA6nZq5ztE_000002_000012.mp4,200|186|160|213,sidewalk|road|pedestrian_crossing|street
AmJCYWV7aFo_000030_000040.mp4,110|81,house|floor
AmSR3QA64y4_000016_000026.mp4,81,floor
AmTBlDSSAag_23.5_25.5.mp4,202|186,sky|road
AmTBlDSSAag_44.5_46.5.mp4,202|124|186,sky|lane|road
AmTBlDSSAag_55.0_57.0.mp4,124|202|238|177|230|186,lane|sky|walkway|residential_area|track|road
AmVL8K8qroc_000088_000098.mp4,47|85,cave|formation
AmVt7y_c9GA_000000_000010.mp4,81,floor
AmW-O5MmJHk_21.5_23.5.mp4,13,backyard
AmW-O5MmJHk_62.0_64.0.mp4,171,public_space
AmXbscMFCJ0_17.5_19.5.mp4,202|205,sky|snow_covered_landscape
AmY-LqWSeio_000276_000286.mp4,81,floor
AmeUw443dfw_000031_000041.mp4,175,religious_institute
Amj26kH5SxE_000000_000010.mp4,206,sport_venue
AmjiAa3o21I_8.5_10.5.mp4,13|171|170|89,backyard|public_space|property|garden
Amk5xXT54hE_000070_000080.mp4,242,waterway
Amkinq7X7nk_000026_000036.mp4,202|140|120|182|137|71|184|176|102|144|139,sky|mountainous_landforms|lake|ridge|mountain|escarpment|river|reservoir|hill|natural_resources|mountain_range
Amlth6ELfos_000213_000223.mp4,197|123,shooting_range|landscape
Amma56NnJjs_000079_000089.mp4,47|123,cave|landscape
AmnEi6iP2N8_8.5_10.5.mp4,8|173,arena|ranch
AmqrviXSVXo_23.5_25.5.mp4,126|206|208,leisure_centre|sport_venue|stadium
AmqrviXSVXo_34.0_36.0.mp4,8|206|208,arena|sport_venue|stadium
An0Yu1oHyrU_10.5_12.5.mp4,126|206,leisure_centre|sport_venue
An0xuHnJgDg_10.5_12.5.mp4,206|173,sport_venue|ranch
An0xuHnJgDg_13.5_15.5.mp4,8,arena
An0xuHnJgDg_14.5_16.5.mp4,8|173,arena|ranch
An48WS9Qam4_72.5_74.5.mp4,184|240|144,river|watercourse|natural_resources
AnA03Echqus_000205_000215.mp4,205,snow_covered_landscape
AnEm66_ZHvQ_000012_000022.mp4,206,sport_venue
AnGcB6HkYU0_000000_000010.mp4,96,gym
AnGgF98EaIs_29.5_31.5.mp4,205,snow_covered_landscape
AnGgF98EaIs_4.0_6.0.mp4,205,snow_covered_landscape
